rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
18,36864,1676.828869479773,484.3368943862239,0.0,0.8187640964256704,0.23649262421202338,0.0,5.619567504618317,0.0,0.0,65,81920
19,38912,1728.1597340645849,510.92418099945735,0.0,0.8438279951487231,0.24947469775364128,0.0,5.611434318125248,0.0,0.0,65,81920
20,40960,1698.7287132093231,494.2848666059757,0.0,0.8294573794967398,0.24135003252244908,0.0,5.619258923456073,0.0,0.0,60,81920
21,43008,1720.0006923253588,440.44119818522125,0.0,0.8398440880494916,0.21505917880137757,0.0,5.591825392097235,0.0,0.0,62,81920
22,45056,1719.0658499598785,489.7033078509701,0.0,0.8393876220507219,0.23911294328660648,0.0,5.591230953577906,0.0,0.0,62,81920
23,47104,1841.1442830854603,583.0200152163798,0.0,0.8989962319753224,0.28467774180487293,0.0,5.568507781950757,0.0,0.0,60,81920
24,49152,1741.0838623402647,485.70757873606647,0.0,0.8501386046583324,0.23716190367971995,0.0,5.559636984020472,0.0,0.0,61,81920
25,51200,1714.2328041440353,491.72042788255715,0.0,0.8370277363984547,0.24009786517702986,0.0,5.5391741478815675,0.0,0.0,65,81920
26,53248,1767.3200817755926,568.3863693971966,0.0,0.8629492586794886,0.2775324069322249,0.0,5.516018658643588,0.0,0.0,63,81920
27,55296,1705.428413393699,530.2909671071528,0.0,0.8327287174773921,0.25893113628278946,0.0,5.496366331353784,0.0,0.0,64,81920
28,57344,1773.0756725360345,523.7685232315572,0.0,0.8657596057304856,0.2557463492341588,0.0,5.49461110914126,0.0,0.0,60,81920
29,59392,1717.628464692649,481.77201368685417,0.0,0.8386857737757075,0.23524024105803426,0.0,5.48265071073547,0.0,0.0,63,81920
30,61440,1703.1903180417933,515.2559935337974,0.0,0.8316358974813444,0.25158984059267453,0.0,5.452267087763175,0.0,0.0,69,81920
31,63488,1731.6523371668325,470.1119700615489,0.0,0.8455333677572424,0.22954686038161567,0.0,5.436521624214947,0.0,0.0,59,81920
32,65536,1727.4889441515902,518.0074339384663,0.0,0.8435004610115187,0.25293331735276675,0.0,5.408182041253895,0.0,0.0,64,81920
33,67584,1756.7260686879474,514.1546481029633,0.0,0.8577764007265368,0.25105207426902504,0.0,5.40155027853325,0.0,0.0,63,81920
34,69632,1793.4448045830848,489.11676864361704,0.0,0.8757054709878344,0.23882654718926613,0.0,5.375842978712171,0.0,0.0,61,81920
35,71680,1766.3266855109985,499.26336906702,0.0,0.8624642019096672,0.24378094192725586,0.0,5.366189448395744,0.0,0.0,63,81920
36,73728,1746.08402832538,535.638370641949,0.0,0.8525800919557519,0.26154217316501416,0.0,5.349234927678481,0.0,0.0,62,81920
37,75776,1757.1056220749833,516.5262125677859,0.0,0.8579617295288005,0.2522100647303642,0.0,5.374618936097249,0.0,0.0,66,81920
38,77824,1762.01335717827,484.8006112722027,0.0,0.8603580845597022,0.2367190484727552,0.0,5.349194862181321,0.0,0.0,64,81920
39,79872,1738.3236437089179,532.3086689268814,0.0,0.848790841654745,0.2599163422494538,0.0,5.336671278579161,0.0,0.0,64,81920
40,81920,1681.1293639350463,464.3060198140977,0.0,0.8208639472339093,0.22671192373735238,0.0,5.3468151316046715,0.0,0.0,69,81920
41,83968,1774.99450847717,509.36199994787404,0.0,0.8666965373423682,0.24871191403704787,0.0,5.3557681129314005,0.0,0.0,64,81920
42,86016,1790.1514257553335,468.34677464804156,0.0,0.8740973758570965,0.22868494855861404,0.0,5.343596698250622,0.0,0.0,59,81920
43,88064,1685.5289838695376,476.18594953066406,0.0,0.8230121991550476,0.23251267066926956,0.0,5.3275815565139055,0.0,0.0,65,81920
44,90112,1689.3068452655557,499.706544279322,0.0,0.8248568580398221,0.24399733607388768,0.0,5.308127346681431,0.0,0.0,66,81920
45,92160,1723.0146598135789,503.30790161363365,0.0,0.8413157518620991,0.24575581133478205,0.0,5.306157369166613,0.0,0.0,64,81920
46,94208,1672.4276108178344,422.8808347065002,0.0,0.8166150443446457,0.2064847825715333,0.0,5.264768537366763,0.0,0.0,66,81920
47,96256,1748.7567876429655,563.3899089457093,0.0,0.8538851502162917,0.2750927289773971,0.0,5.256048172945157,0.0,0.0,66,81920
48,98304,1710.0399707651793,512.0818290041515,0.0,0.8349804544751852,0.25003995556843334,0.0,5.248273164965212,0.0,0.0,66,81920
49,100000,1435.3502613508585,377.6355641248278,0.0,0.8463150125889496,0.2226624788471862,0.0,5.234867598088282,0.0,0.0,49,81920
