rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
14,28672,1736.4492567564698,490.798327705979,0.0,0.84787561365062,0.23964762095018505,0.0,5.648143882164732,0.0,0.0,66,61440
15,30720,1716.9346590857767,427.1392437424134,0.0,0.8383470015067269,0.20856408385860029,0.0,5.641173010924831,0.0,0.0,60,61440
16,32768,1797.1179529012586,538.6346699558871,0.0,0.8774990004400677,0.263005209939398,0.0,5.619817872531712,0.0,0.0,57,61440
17,34816,1675.8679445441928,506.8361960514267,0.0,0.8182948947969692,0.2474786113532357,0.0,5.620554157998413,0.0,0.0,66,61440
18,36864,1708.0079990315041,460.78564234294066,0.0,0.8339882807771016,0.224992989425264,0.0,5.6021594679914415,0.0,0.0,69,61440
19,38912,1740.2581246523662,527.2807389687778,0.0,0.8497354124279132,0.2574612983245985,0.0,5.59386905352585,0.0,0.0,62,61440
20,40960,1744.0656043468869,508.0723823017864,0.0,0.8515945333725033,0.24808221792079413,0.0,5.579988376935944,0.0,0.0,61,61440
21,43008,1798.3174306160583,507.81834225880283,0.0,0.8780846829179972,0.24795817493105607,0.0,5.5590448377188295,0.0,0.0,59,61440
22,45056,1753.9420596098516,521.8346495755453,0.0,0.8564170212938729,0.25480207498805924,0.0,5.52701568743214,0.0,0.0,61,61440
23,47104,1694.428537054114,528.7534668046304,0.0,0.8273576841084541,0.25818040371319845,0.0,5.511473732534796,0.0,0.0,68,61440
24,49152,1765.6897985460753,527.2596253773397,0.0,0.8621532219463258,0.25745098895377916,0.0,5.513422130839899,0.0,0.0,65,61440
25,51200,1740.5614368930771,547.381504512528,0.0,0.8498835141079478,0.2672761252502578,0.0,5.5051190906669945,0.0,0.0,66,61440
26,53248,1715.5926943463721,502.85953240397873,0.0,0.8376917452863145,0.24553688105663024,0.0,5.488902211422101,0.0,0.0,70,61440
27,55296,1713.8094677446372,451.3570487454452,0.0,0.8368210291721861,0.2203891839577369,0.0,5.480087723582983,0.0,0.0,65,61440
28,57344,1751.6535140274075,482.978758099026,0.0,0.8552995673961951,0.23582947172804003,0.0,5.45671067154035,0.0,0.0,65,61440
29,59392,1714.5512133758455,494.4686962384058,0.0,0.8371832096561745,0.2414397930851591,0.0,5.434192846994847,0.0,0.0,65,61440
30,61440,1728.4734515521682,502.05540483780186,0.0,0.8439811775157071,0.24514424064345794,0.0,5.430111366556957,0.0,0.0,66,61440
31,63488,1784.186426792522,394.1184110587606,0.0,0.8711847787072862,0.19244063039978546,0.0,5.425864705815911,0.0,0.0,62,61440
32,65536,1729.4424058005459,528.4806820322844,0.0,0.8444542997072978,0.2580472080235764,0.0,5.426342572551221,0.0,0.0,59,61440
33,67584,1725.8285390905864,486.7052112569713,0.0,0.8426897163528254,0.23764902893406803,0.0,5.417216947069392,0.0,0.0,66,61440
34,69632,1713.3227936197063,459.1936611196747,0.0,0.8365833953221222,0.22421565484359116,0.0,5.403472486650571,0.0,0.0,70,61440
35,71680,1860.3791593556662,517.6811372765477,0.0,0.9083882614041339,0.2527739928108143,0.0,5.413379620062187,0.0,0.0,58,61440
36,73728,1720.0070569706809,489.70917120410417,0.0,0.8398471957864653,0.239115806252004,0.0,5.3776842064689845,0.0,0.0,67,61440
37,75776,1823.9310322276901,529.7127742630493,0.0,0.8905913243299268,0.2586488155581295,0.0,5.352804651251063,0.0,0.0,60,61440
38,77824,1753.903409564393,510.65002245738367,0.0,0.8563981492013638,0.24934083127801937,0.0,5.346678458387032,0.0,0.0,64,61440
39,79872,1731.413934498004,453.18217644310636,0.0,0.8454169602041035,0.22128035959136053,0.0,5.342955309897661,0.0,0.0,63,61440
40,81920,1740.5989672072437,544.5957964830011,0.0,0.849901839456662,0.2659159162514654,0.0,5.324365433305502,0.0,0.0,65,61440
41,83968,1736.5385416404836,504.9913483006411,0.0,0.8479192097853924,0.24657780678742242,0.0,5.3198434775695205,0.0,0.0,68,61440
42,86016,1752.909125226861,524.5108865445343,0.0,0.8559126588021783,0.2561088313205734,0.0,5.283255832036957,0.0,0.0,64,61440
43,88064,1708.7862049207854,452.2164606475779,0.0,0.8343682641214772,0.22080881867557514,0.0,5.2761190021410584,0.0,0.0,64,61440
44,90112,1737.0345229157335,498.7320673795388,0.0,0.848161388142448,0.24352151727516544,0.0,5.24831723771058,0.0,0.0,58,61440
45,92160,1686.209924678654,471.3444039396504,0.0,0.823344689784499,0.23014863473615743,0.0,5.211200656136498,0.0,0.0,66,61440
46,94208,1720.6192682390665,434.06923952409477,0.0,0.8401461270698567,0.2119478708613744,0.0,5.233489783946425,0.0,0.0,68,61440
47,96256,1714.2674576439526,496.527504114203,0.0,0.8370446570527112,0.24244507036826318,0.0,5.2122450054157525,0.0,0.0,63,61440
48,98304,1697.7030431916255,520.9117294562296,0.0,0.8289565640584109,0.2543514303985496,0.0,5.208621434867382,0.0,0.0,62,61440
49,100000,1444.383457838206,454.2744004001767,0.0,0.8516411897630931,0.26785047193406647,0.0,5.226312267892766,0.0,0.0,48,61440
