rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
44,90112,1628.3123070954368,646.9744083821113,97.96995041785478,0.7950743686989438,0.3159054728428278,0.04783688985246815,5.276355796027929,0.0,23.542720061900667,21,321536
45,92160,1640.9842448353245,587.3547554396688,97.81207737211109,0.8012618382984983,0.2867943141795258,0.04775980340435112,5.272272590314969,0.0,24.008703811534314,21,321536
46,94208,1642.4925628352278,569.3096976094947,64.47540319155364,0.8019983216968886,0.2779832507858861,0.0314821304646258,5.2642345514614135,0.0,24.228372268540504,21,321536
47,96256,1616.9986062435325,617.5660001681586,120.49353253789333,0.7895501007048499,0.30154589851960867,0.05883473268451823,5.24222311633639,0.0,24.883672007686567,21,321536
48,98304,1710.686605955551,641.1551582076493,98.0753616366879,0.8352961943142339,0.31306404209357874,0.047888360174164014,5.220547228120267,0.0,25.38221893542266,23,321536
49,100352,1676.6840461515346,588.2257199308062,124.52014331165537,0.818693381909929,0.287219589809964,0.060800851226394226,5.202555817551911,0.0,26.081493875049105,21,321536
50,102400,1630.5723700496828,544.4301766746747,70.75986415966833,0.7961779150633217,0.265835047204431,0.03455071492171305,5.201627102214843,0.0,26.328186786383757,23,321536
51,104448,1760.0121419369839,621.580949245754,94.98348165770241,0.8593809286801679,0.30350632287390333,0.046378653153175006,5.2059459099546075,0.0,26.644563596660962,25,321536
52,106496,1680.9961513642704,540.1086028438979,58.80528579558968,0.8207989020333352,0.263724903732372,0.028713518454877775,5.197340438142419,0.0,26.72899485898562,24,321536
53,108544,1698.9380580838567,683.4818622960341,95.06674974854081,0.8295595986737582,0.3337313780742354,0.046419311400654695,5.1788619752041996,0.0,27.130723820798536,23,321536
54,110592,1722.7459990665861,594.4139096305041,95.11693637529923,0.8411845698567315,0.2902411668117696,0.04644381658950158,5.164485818240792,0.0,27.532889188061528,23,321536
55,112640,1707.31278896737,663.8260877533316,112.76108105459359,0.8336488227379736,0.32413383191080647,0.055059121608688276,5.150232870364562,0.0,28.041632930691108,23,321536
56,114688,1609.1374404516637,477.80688432107604,69.11992149536583,0.7857116408455389,0.2333041427349004,0.0337499616676591,5.169835759792477,0.0,28.294035894363574,22,321536
57,116736,1666.2745350799032,618.8127170605745,94.80325399120946,0.813610612831984,0.30215464700223366,0.046290651362895244,5.120318959699944,0.0,28.849193037959733,19,321536
58,118784,1726.1548074852437,708.9960440964186,117.53114765613265,0.8428490270924042,0.3461894746564544,0.05738825569147102,5.130431598518044,0.0,29.508121178034436,22,321536
59,120832,1736.9801891929412,699.1071753764168,117.45440727251469,0.8481348580043658,0.341360925476766,0.05735078480103256,5.133473386056721,0.0,30.20572108554499,20,321536
60,122880,1657.3528313290037,610.5138948376327,75.77076031597818,0.8092543121723651,0.29810248771368786,0.03699744156053622,5.118032768834382,0.0,30.331763245088087,22,321536
61,124928,1720.97619566872,582.3568966507523,100.94329850745177,0.8403204080413672,0.28435395344275016,0.049288719974341685,5.086851958418265,0.0,31.11989249839461,20,321536
62,126976,1702.8318868684107,676.6584298923872,55.61905996610297,0.8314608822599662,0.3303996239708922,0.027157744124073714,5.142837573541328,0.0,31.113508479457284,24,321536
63,129024,1741.1130204482035,710.1916226203846,93.12600685607597,0.8501528420157244,0.34677325323260966,0.04547168303519335,5.152529392391443,0.0,31.524785217088834,23,321536
64,131072,1701.2797809451904,644.0988486172064,74.23438566495595,0.8307030180396437,0.3145013909263703,0.03624725862546677,5.12595927179791,0.0,31.796102967196287,22,321536
65,133120,1723.1518431995576,665.4186877956809,81.95276304278573,0.841382735937284,0.3249114686502348,0.04001599757948522,5.139424667460844,0.0,32.13071095131912,21,321536
66,135168,1770.1525896104563,593.8816190445391,110.12812737459137,0.8643323191457306,0.28998125929909135,0.053773499694624693,5.136791007127613,0.0,32.816433686296605,20,321536
67,137216,1709.6836645191447,533.2198697936485,97.44970722847458,0.8348064768159886,0.26036126454767994,0.0475828648576536,5.133860956178978,0.0,33.21409616080608,24,321536
68,139264,1670.6779714085599,542.4943411739903,76.18741358643604,0.8157607282268359,0.26488981502636244,0.03720088554025197,5.139822592958808,0.0,33.481770584287034,22,321536
69,141312,1681.8700878172635,663.3916456135071,61.82119256600117,0.8212256288170232,0.32392170195972025,0.03018612918261776,5.135690294904634,0.0,33.59440774451265,23,321536
70,143360,1681.631968288185,541.2008409604853,77.47890573778079,0.8211093595157153,0.26425822312523695,0.03783149694227578,5.106571417301893,0.0,33.84319893231896,23,321536
71,145408,1640.8255167547263,561.7801918135765,87.81953078247858,0.8011843343528937,0.2743067342839729,0.04288063026488212,5.098051106324419,0.0,34.254636988656785,21,321536
72,147456,1705.8439518526502,582.7574359128744,142.62749293268362,0.8329316171155519,0.2845495292543332,0.06964233053353693,5.108993875794113,0.0,35.126312133467266,22,321536
73,149504,1688.3834296422897,543.8901607026047,105.00468227453513,0.8244059715050243,0.2655713675305687,0.051271817516862855,5.107769636437297,0.0,35.64378803767641,21,321536
74,151552,1624.0786702329244,563.2596637553929,35.37498429760067,0.7930071631996701,0.27502913269306295,0.017272941551562827,5.111546836793423,0.0,35.61338448430653,21,321536
75,153600,1657.402757241102,588.7502452722589,102.18651029562034,0.8092786900591319,0.28747570569934516,0.04989575698028337,5.0766169528942555,0.0,36.0770244073984,23,321536
76,155648,1625.1159457849858,576.9744571403994,38.911745210089634,0.7935136454028251,0.28172580915058565,0.01899987559086408,5.063345303293318,0.0,35.99044898192044,23,321536
77,157696,1676.0196390321244,650.9409977634211,74.80453002555103,0.8183689643711545,0.3178422840641705,0.03652564942653859,5.053661983925849,0.0,36.19870370819452,23,321536
78,159744,1622.1229822279806,581.3725448768009,72.4658863186211,0.7920522374160062,0.28387331292812545,0.03538373355401421,5.025614881655201,0.0,36.27820672023288,21,321536
79,161792,1651.7343533384162,640.0938131201121,118.51957569296454,0.8065109147160235,0.31254580718755476,0.05787088656883034,5.074121113400906,0.0,37.01998852829911,24,321536
80,163840,1682.5625494017363,643.630083744812,120.70645010614786,0.8215637448250666,0.3142725018285215,0.05893869634089251,5.103704867884517,0.0,37.69238146559562,22,321536
81,165888,1716.4321376912565,621.1470514297773,68.64840220477846,0.8381016297320588,0.30329445870594596,0.033519727639051984,5.103638253873214,0.0,37.864385666158434,23,321536
82,167936,1636.0347198493487,584.6203265741553,52.981287107654374,0.7988450780514398,0.2854591438350368,0.025869769095534362,5.104912752751261,0.0,37.94403092559317,21,321536
83,169984,1675.4054207690524,517.6133425124343,69.15302546129641,0.8180690531098889,0.25274088989864957,0.03376612571352364,5.104130668798462,0.0,38.09536771046581,24,321536
84,172032,1612.8814023941015,588.6988280020096,116.7209637656098,0.7875397472627449,0.28745059961035624,0.05699265808867666,5.112563225906342,0.0,38.56609243158172,24,321536
85,174080,1608.2462101728265,478.856160870135,60.91632867531793,0.7852764698109505,0.2338164847998706,0.029744301110995082,5.111970494966954,0.0,38.778951410008155,22,321536
86,176128,1719.4747941895544,559.2116630386892,48.95083792192319,0.8395873018503683,0.27305256984310994,0.023901776329064057,5.126325663877651,0.0,38.79902060017535,22,321536
87,178176,1678.8707071144431,626.5865450267131,62.83653859908297,0.8197610874582242,0.30595046143882476,0.030681903612833482,5.103882346767932,0.0,38.852247708344954,23,321536
88,180224,1554.2628981686485,555.6933766883296,95.20928686484834,0.7589174307464104,0.27133465658609845,0.04648890960197673,5.10727673349902,0.0,39.425946986255234,20,321536
89,182272,1666.5165492059966,582.2784375467746,87.71262938702702,0.8137287837919905,0.28431564333338605,0.04282843231788429,5.112019304186106,0.0,39.75855562353281,24,321536
90,184320,1675.8079891830187,611.8042641329728,74.36245910032603,0.8182656197182708,0.2987325508461781,0.03630979448258107,5.118477902607992,0.0,40.00963955168549,22,321536
91,186368,1659.3340257588106,609.790912665238,135.32474340900734,0.8102216922650443,0.29774946907482325,0.06607653486767937,5.1096198139712214,0.0,40.87350820446645,21,321536
92,188416,1655.83820959233,580.9945999652314,39.61570851323228,0.8085147507775049,0.28368876951427313,0.019343607672476698,5.118473191745579,0.0,40.8258622391924,21,321536
93,190464,1723.9878981775148,645.2581267738269,110.29475383109941,0.8417909659069897,0.3150674447137827,0.05385486026909151,5.073468929622322,0.0,41.28328184253637,25,321536
94,192512,1662.5560104996403,633.8081485002938,88.07308904094613,0.8117949270017775,0.3094766350099091,0.04300443800827448,5.053637753240764,0.0,41.65900786105832,22,321536
95,194560,1644.1813360642345,596.975194398229,59.468514114611494,0.8028229180001145,0.29149179413976023,0.029037360407525144,5.05236128042452,0.0,41.709817546670386,25,321536
96,196608,1754.993162164035,682.3868064057826,127.54109179067235,0.8569302549629078,0.33319668281532355,0.062275923725914235,5.063485235907137,0.0,42.44434359018985,22,321536
97,198656,1720.3656411388358,700.1296783058106,117.30545686610905,0.8400222857123222,0.34186019448525906,0.05727805511040481,5.081024996936321,0.0,43.0715247415814,22,321536
98,200704,1642.8676117231987,613.6688992073595,51.87196079771306,0.8021814510367181,0.2996430171910935,0.02532810585825833,5.076249923557043,0.0,43.057696037409045,26,321536
99,202752,1648.6866476697978,601.7517675883525,87.68274122730405,0.8050227771825185,0.29382410526775027,0.042813838489894555,5.08632436580956,0.0,43.26070837862907,23,321536
100,204800,1651.8605407507134,617.8658785171615,96.65569517242378,0.8065725296634343,0.30169232349470776,0.04719516365841005,5.067397250328213,0.0,43.810762108014416,23,321536
101,206848,1656.2569951962685,648.1243576241968,117.36506592433916,0.808719235935678,0.31646697149618985,0.05730716109586873,5.060287616448477,0.0,44.54601003565043,20,321536
102,208896,1639.5914931757077,490.1773887276492,70.31757440674997,0.800581783777201,0.23934442808967246,0.03433475312829588,5.061999678611755,0.0,44.77256256140928,22,321536
103,210944,1699.244895678496,532.1540141120361,113.41022298050369,0.8297094217180156,0.2598408272031426,0.05537608543969907,5.04236204107292,0.0,45.34244610445352,21,321536
104,212992,1658.790514370347,571.3731049843104,120.85341294660927,0.809956305844896,0.2789907739181203,0.05901045554033656,5.041767452144995,0.0,45.93108019307271,22,321536
105,215040,1661.9779358886751,602.1893785970254,68.52031769943304,0.8115126640081421,0.2940377825180788,0.03345718637667629,5.037855681730434,0.0,46.333138622798856,21,321536
106,217088,1760.1742426459539,587.6928331335282,94.74545917020598,0.8594600794169697,0.28695939117848057,0.04626243123545214,5.035807894542813,0.0,46.85565478719609,20,321536
107,219136,1695.916382986201,576.1846355750065,66.34354717325442,0.8280841713799809,0.28134015408935864,0.032394310143190636,5.026026310632005,0.0,47.001068008701395,21,321536
108,221184,1621.0825682555062,512.8992552109491,41.39548323060306,0.7915442227810089,0.25043908945847126,0.0202126382961929,5.0467704308684915,0.0,46.944222714310364,26,321536
109,223232,1642.270826690067,691.6640777290759,100.67361333777853,0.8018900520947593,0.3377266004536503,0.049157037762587175,5.037595880450681,0.0,47.57900653266636,19,321536
110,225280,1733.550341992929,601.7399465992326,57.10031008366487,0.8464601279262348,0.2938183333004065,0.02788101078303949,5.030481145251542,0.0,47.59888094966121,23,321536
111,227328,1678.880829425905,581.3235928230581,93.09041576780308,0.8197660299931177,0.28384941055813384,0.0454543045741226,5.021525313844904,0.0,47.84771424985889,25,321536
112,229376,1671.7757969775273,613.0490990329806,66.21086250160411,0.8162967758679333,0.29934038038719757,0.03232952270586138,5.00760764349252,0.0,48.12735534708272,23,321536
113,231424,1715.8134517671456,649.3469783983049,63.67675014680429,0.8377995369956766,0.31706395429604733,0.03109216315761928,5.000628073466942,0.0,48.28129646656702,22,321536
114,233472,1693.6248032032006,682.849272445304,128.99213059385633,0.8269652359390628,0.3334224963111836,0.06298443876653141,5.022466222057119,0.0,48.97802874007834,23,321536
115,235520,1746.5144793532704,537.6199910367934,49.223320594082566,0.8527902731217141,0.2625097612484343,0.024034824508829378,5.045266212895513,0.0,49.000575045446986,22,321536
116,237568,1650.4122396671414,567.0866868562556,126.69413888978802,0.8058653513999714,0.27689779631653105,0.06186237250477931,5.013206754112616,0.0,49.84257800704004,20,321536
117,239616,1691.7821275554272,692.8900369912296,144.25896583885705,0.8260654919704234,0.33832521337462385,0.07043894816350442,5.036472260951996,0.0,50.309001144031384,23,321536
118,241664,1751.0140278982685,611.5951868610766,89.7687168182083,0.8549873183097014,0.29863046233451007,0.043832381258890774,5.028480139095336,0.0,51.027724479883126,23,321536
119,243712,1674.50187523791,657.4483180201695,76.77549896762454,0.8176278687685108,0.3210196865332859,0.03748803660528542,5.014111660653725,0.0,51.2425818773085,24,321536
120,245760,1666.4053839244561,595.3427749995333,88.7664690708015,0.8136745038693634,0.29069471435524086,0.0433430024759773,4.997389838797972,0.0,51.53194687540805,21,321536
121,247808,1630.287537951037,494.70884290986965,66.78975745574915,0.7960388368901548,0.2415570522020848,0.032612186257690016,4.9916207254864275,0.0,51.77829483859565,24,321536
122,249856,1669.4286088028757,554.6294170104123,98.13591984822087,0.8151506878920292,0.2708151450246154,0.047917929613389094,4.979770413599908,0.0,52.20671223605796,23,321536
123,251904,1675.3274447170718,624.2813946611541,116.44766712043764,0.8180309788657577,0.30482489973689164,0.05685921246115119,4.9621875586453825,0.0,52.946250479957506,20,321536
124,253952,1617.743763207587,620.0508050962569,55.37062262514086,0.7899139468787046,0.3027591821759067,0.02703643682868206,4.977379885036498,0.0,52.931464812838904,27,321536
125,256000,1643.852908807148,592.272030691219,58.129083741941216,0.8026625531284902,0.2891953274859468,0.028383341670869734,4.973573660943657,0.0,53.11841147755451,19,321536
126,258048,1638.0084073561243,585.255632963284,49.487696824585036,0.7998087926543576,0.28576935203285353,0.024163914465129412,4.978347468422726,0.0,53.120023056346625,23,321536
127,260096,1693.7638127880573,510.50050294551204,92.10077341374009,0.8270331117129186,0.2492678237038633,0.044971080768427776,4.9985493826679885,0.0,53.406894010097,26,321536
128,262144,1746.1790852430622,581.4731122690662,84.26077547275315,0.852626506466339,0.28392241810012997,0.04114295677380525,5.0049024424515665,0.0,53.70835855555565,22,321536
129,264192,1688.037575996169,566.5925449246887,84.0526985930579,0.8242370976543794,0.27665651607650815,0.04104135673489155,5.011772921774536,0.0,53.933420073616595,25,321536
130,266240,1696.8220068931366,634.2121438909533,112.83529892309929,0.8285263705532894,0.3096738983842545,0.055095360802294574,5.022859268588945,0.0,54.52850256045328,23,321536
131,268288,1749.2572230139401,591.2416311087261,94.95433922559732,0.8541295034247754,0.28869220268980766,0.04636442344999869,5.007366415113211,0.0,54.93671047181167,22,321536
132,270336,1668.7437590413997,578.5235763089695,77.08643642473706,0.8148162885944334,0.282482214994614,0.03763986153551614,4.989361413754523,0.0,55.26710591800968,22,321536
133,272384,1706.7010079324584,647.9876699649786,108.28513914855067,0.8333501015295207,0.3164002294750872,0.05287360309987826,4.979489292250946,0.0,55.783777396344426,23,321536
134,274432,1623.5915418853783,656.176554287661,65.31006781648,0.7927693075612199,0.320398708148272,0.031889681551015625,4.99127016030252,0.0,55.95256685828033,22,321536
135,276480,1636.6562277764708,553.0112665432525,89.57064027074874,0.7991485487189799,0.2700250324918225,0.04373566419470153,5.002015230478719,0.0,56.47047727593075,19,321536
136,278528,1639.8868622206971,560.475615911795,59.6144038874922,0.8007260069436998,0.27366973433193115,0.02910859564818955,4.996404627803713,0.0,56.56392496938672,23,321536
137,280576,1709.0870246516088,644.7446580406723,174.20552113286314,0.8345151487556683,0.31481672755892204,0.08506128961565583,5.006137578748167,0.0,57.87427985127226,20,321536
138,282624,1655.6722301396453,593.1082820248002,114.20985697780038,0.8084337061228737,0.289603653332422,0.055766531727441594,5.014852913096547,0.0,58.4937600348004,22,321536
139,284672,1722.2514954464687,641.4771238235642,58.867368425513476,0.840943113010971,0.3132212518669747,0.028743832239020252,4.999863107921556,0.0,58.58071176771743,23,321536
140,286720,1724.2639890283783,548.2279672312959,99.05395698986443,0.8419257758927629,0.2676894371246562,0.04836618993645724,4.99498314387165,0.0,59.056263858502284,22,321536
141,288768,1704.6262420007215,687.5039139081783,85.72622437597097,0.8323370322269148,0.3356952704629777,0.041858507996079576,4.995865746866912,0.0,59.43866013672131,21,321536
142,290816,1689.3308075182072,632.0708127130617,107.4696962457376,0.8248685583584996,0.3086283265200497,0.05247543761998906,5.011085810838267,0.0,59.8168756097254,27,321536
143,292864,1738.258114558887,487.2456292357514,82.96569548806312,0.8487588449994565,0.23791290490026923,0.04051059350003082,5.003810450667515,0.0,60.113378012751554,23,321536
144,294912,1629.949623270003,645.7815558210935,97.03636847570013,0.7958738394873062,0.31532302530326833,0.047381039294775454,4.975447811884806,0.0,60.65880327020373,20,321536
145,296960,1636.8789613332176,517.7401149235736,102.34538551317847,0.7992573053384852,0.2528027904900262,0.049973332770106675,4.98541863122955,0.0,61.208582800167264,21,321536
146,299008,1674.6206312244212,559.8302195259172,71.18740903205742,0.8176858550900494,0.27335459937788925,0.034759477066434286,4.985162106109783,0.0,61.376872781462914,24,321536
147,301056,1641.8605707022734,657.0157541005756,123.59072397746611,0.8016897317882195,0.32080847368192167,0.060347033192122125,4.973883956670761,0.0,62.071296618522105,22,321536
148,303104,1771.7966351679656,567.531375922699,83.54188598641626,0.8651350757656082,0.27711492964975537,0.040791936516804815,5.00875113112852,0.0,62.44638448534909,21,321536
149,305152,1647.7906793297275,599.4482208472166,88.77205643183049,0.8045852926414685,0.292699326585555,0.04334573067960473,4.991523082368076,0.0,62.908124217260074,20,321536
150,307200,1659.142677531487,554.5355880414468,143.74636033837433,0.8101282605134213,0.2707693300983627,0.07018865250897184,4.9922994000371546,0.0,63.734060579943275,23,321536
151,309248,1629.3268257408727,578.685973757447,96.00390703594871,0.7955697391312855,0.2825615106237534,0.04687690773239683,4.988270538626239,0.0,64.18188494387435,22,321536
152,311296,1663.6512615789973,508.6180390023561,60.945596705346475,0.8123297175678698,0.2483486518566192,0.02975859214128246,4.99949900037609,0.0,64.16808062669288,25,321536
153,313344,1668.2824272578505,649.5924100341122,105.01269105184318,0.8145910289344973,0.31718379396196883,0.0512757280526578,4.987971044844016,0.0,64.71914426402031,23,321536
154,315392,1681.2446174380912,583.9985580860217,90.45168398018768,0.820920223358443,0.2851555459404403,0.044165861318451016,5.009402394993231,0.0,64.93842626850268,25,321536
155,317440,1673.0898516443447,546.3365033679947,69.90842186980481,0.8169384041232152,0.2667658707851537,0.03413497161611563,4.988460642751306,0.0,65.22791252324701,23,321536
156,319488,1707.1958060203378,579.0606498145789,120.39408290932947,0.8335917021583681,0.28274445791727487,0.05878617329557103,4.995132102398202,0.0,66.05850174523789,19,321536
157,321536,1704.2169042262258,607.9188221447537,129.5421076700469,0.8321371602667118,0.296835362375368,0.06325298226076509,4.973546379711479,0.0,66.72240551706876,24,321536
158,323584,1652.5320417543412,465.76500193046706,87.98149243025243,0.8069004110128619,0.22742431734886087,0.042959713100709195,4.954859941266477,0.0,67.00044854518755,25,321536
159,325632,1713.7373144690564,636.8216429154115,95.03572422975104,0.836785798080594,0.3109480678297908,0.046404162221558125,4.960099374875426,0.0,67.34229962286706,21,321536
160,327680,1692.1315640723099,651.2012432669007,39.597294005525185,0.8262361152696825,0.3179693570639164,0.019334616213635344,4.94789848732762,0.0,67.36926895151407,24,321536
161,329728,1737.7903494843872,601.0834768727525,100.27628717158562,0.8485304440841734,0.2934977914417737,0.04896303084550079,4.911637010984123,0.0,67.81629823874478,23,321536
162,331776,1700.0091377347755,540.9148844476247,107.65304036519267,0.8300825867845584,0.26411859592169173,0.05256496111581673,4.886684624943882,0.0,68.28846848114989,24,321536
163,333824,1662.4328105188824,636.1687273871901,133.4248761266482,0.8117347707611731,0.3106292614195264,0.06514886529621494,4.896149817155674,0.0,69.07648347317823,22,321536
164,335872,1689.6382540872214,528.4181628915196,77.06825745291373,0.8250186787535261,0.2580166810993748,0.03763098508443053,4.893279328709468,0.0,69.19661731676703,25,321536
165,337920,1623.690810680256,577.7560797237652,47.59061685169385,0.7928177786524687,0.2821074608026197,0.02323760588461614,4.887726902263239,0.0,69.31001070320414,21,321536
166,339968,1701.0666035306824,649.8452308940809,107.37526143006367,0.830598927505216,0.31730724164750046,0.05242932687014828,4.926383133977652,0.0,69.90769381332849,21,321536
167,342016,1631.6842915386667,507.27443982955776,54.29419290566681,0.7967208454778646,0.24769259757302625,0.026510836379720123,4.923575599910691,0.0,69.97633895789336,22,321536
168,344064,1689.4953176737383,566.8131016204684,117.75943965869173,0.82494888558288,0.27676420977561933,0.05749972639584557,4.9181615330744535,0.0,70.72899492717545,20,321536
