rollout_index,global_step,reward_per_rollout,NightMinutes_per_rollout,OverCapMinutes_per_rollout,reward_per_step,NightMinutes_per_step,OverCapMinutes_per_step,policy_entropy,lambda1,lambda2,completed_episodes,selected_checkpoint_step
64,131072,1635.2957992066474,553.231374325823,82.70166313170213,0.7984842769563708,0.2701325069950308,0.04038167145102643,5.186104948632419,0.0,25.930514080478563,22,780288
65,133120,1691.6609252922844,575.8457849370529,83.12582021791047,0.8260063111778733,0.2811746996762954,0.0405887794032766,5.160445343470201,0.0,26.238979922886585,24,780288
66,135168,1721.854646930899,555.5798998961254,114.27767332508752,0.840749339321728,0.271279247996155,0.05579964517826539,5.169361604610458,0.0,26.844689478738346,22,780288
67,137216,1668.7666117126516,600.5992625496549,69.39960389906337,0.8148274471253182,0.2932613586668237,0.033886525341339534,5.16496746474877,0.0,27.026025721480888,22,780288
68,139264,1754.3666745942244,587.7612720574954,134.40277612177636,0.8566243528292111,0.2869928086218239,0.06562635552821111,5.149745065253228,0.0,27.92048423544971,20,780288
69,141312,1705.3521745678167,507.26437127595386,78.7491572093294,0.8326914914881918,0.24768768128708685,0.03845173691861787,5.159394629998133,0.0,28.22090696162295,21,780288
70,143360,1695.284015048355,668.6483194564433,83.68767781541229,0.8277753979728296,0.3264884372345915,0.04086312393330678,5.160530586959794,0.0,28.468735029502444,24,780288
71,145408,1620.857960622139,569.5706332162913,73.68280842918136,0.7914345510850288,0.27811066075014224,0.03597793380331121,5.168494726764038,0.0,28.689009495246058,22,780288
72,147456,1674.245885311745,602.0943318327411,82.0809476818811,0.8175028736873755,0.2939913729652056,0.040078587735293505,5.172177125001326,0.0,28.99531495692947,21,780288
73,149504,1625.1425060329584,586.5456718214564,40.21670032050929,0.7935266142739055,0.2863992538190705,0.019637060703373677,5.161217033397406,0.0,28.919057045023948,23,780288
74,151552,1725.7343862161133,653.4548159927118,111.85840215709584,0.8426437432695866,0.3190697343714413,0.05461836042826945,5.160794674186036,0.0,29.53480591355687,21,780288
75,153600,1675.1804933366327,561.9116333372949,80.70532189797197,0.8179592252620277,0.27437091471547603,0.039406895457994126,5.16051601129584,0.0,29.818921410834946,22,780288
76,155648,1758.9613720009547,680.1036708034667,80.36761281489441,0.8588678574223412,0.3320818705095052,0.03924199844477266,5.157884944463149,0.0,30.062883786254833,21,780288
77,157696,1658.9027538834164,635.2276802942079,80.93062359842828,0.8100111102946369,0.3101697657686562,0.03951690605392006,5.150888878386468,0.0,30.368691600475888,21,780288
78,159744,1637.638471114441,489.0342685174098,131.5278194377162,0.7996281597238482,0.23878626392451652,0.06422256808482237,5.151014114031568,0.0,31.142519257717918,23,780288
79,161792,1681.52681445696,602.3429197806718,87.12566149445453,0.8210580148715625,0.29411275379915613,0.04254182690158913,5.129647650290281,0.0,31.407415953013903,24,780288
80,163840,1722.3190362360049,695.5853546346962,77.0158023541559,0.8409760919121118,0.33964128644272273,0.03760537224324018,5.115123155992478,0.0,31.63963410353208,23,780288
81,165888,1710.8075947282546,624.3409582743604,113.79736965527553,0.8353552708634056,0.30485398353240256,0.055565121901990006,5.108661557547748,0.0,32.1383762700771,24,780288
82,167936,1657.9034762092008,506.68955712443164,67.93705534360272,0.8095231817427738,0.2474070103146639,0.03317239030449352,5.129396710544825,0.0,32.254949150691516,24,780288
83,169984,1658.9594549284977,641.752615178842,92.7381719277585,0.8100387963518055,0.31335576913029395,0.04528231051160083,5.096907841507345,0.0,32.688600588468844,21,780288
84,172032,1652.9347647460897,642.2602956130345,67.38050405779168,0.8070970530986766,0.313603659967302,0.032900636746968595,5.073689060984179,0.0,32.85158137810892,22,780288
85,174080,1705.3287603317904,636.7772115979492,104.55426747076444,0.832680058755757,0.31092637285056113,0.0510518884134592,5.0889923728536814,0.0,33.07142912397781,21,780288
86,176128,1690.512345019159,648.6109821461371,72.25412403106617,0.8254454809663863,0.3167045811260435,0.03528033399954403,5.11372407968156,0.0,33.44124147076316,26,780288
87,178176,1656.035974426015,515.1736172788416,37.09433330749346,0.8086113156377026,0.25154961781193436,0.01811246743529954,5.136407145531848,0.0,33.32302053688175,21,780288
88,180224,1609.2861892849605,537.929946817072,98.48674791669754,0.7857842721117971,0.26266110684427346,0.04808923238119997,5.133123235311359,0.0,33.614896176127736,24,780288
89,182272,1690.7156213732248,642.380759968777,52.55143689793532,0.825544736998645,0.3136624804535044,0.02565988129781998,5.162099924869835,0.0,33.68026739959194,25,780288
90,184320,1717.7802640595758,685.0608430431737,80.90338371990103,0.8387598945603397,0.33450236476717465,0.039503605331982924,5.184229727834463,0.0,33.96618345888755,22,780288
91,186368,1725.5851935875564,558.7788570028008,36.81692579636115,0.842570895306424,0.27284123877089883,0.017977014549004466,5.171348019037396,0.0,33.82342192660828,24,780288
92,188416,1620.4766206850807,648.8813084490666,131.3048390756082,0.791248349943887,0.3168365763911458,0.06411369095488681,5.187786337221041,0.0,34.60871452106223,21,780288
93,190464,1642.384035437749,571.4966284635404,87.43973232150765,0.8019453298035883,0.2790510881169631,0.042695181797611156,5.191189432283863,0.0,34.986291606260224,21,780288
94,192512,1660.1092550411681,638.5694996151597,93.50481924183046,0.8106002221880704,0.3118015134839647,0.04565665002042503,5.188029184471816,0.0,35.36923133599575,23,780288
95,194560,1625.5571258573534,555.8693415536474,76.7220118468491,0.7937290653600358,0.2714205769304919,0.03746191984709429,5.182751467451453,0.0,35.650347915859655,21,780288
96,196608,1590.9993721191136,593.3686398701504,79.11805686207619,0.7768551621675359,0.2897307811865969,0.03863186370218564,5.189097840804607,0.0,35.863850621492865,21,780288
97,198656,1724.7878795873423,669.0825710515403,82.56823695634134,0.842181581829757,0.3267004741462599,0.040316521951338544,5.173857833724469,0.0,36.251224453932934,22,780288
98,200704,1702.7263135607757,683.0443297252589,113.75678811988428,0.8314093327933475,0.33351773912366156,0.055545306699162245,5.179508331697434,0.0,36.77808781769263,23,780288
99,202752,1664.4403350279974,620.7867682790534,95.30797739077497,0.8127150073378894,0.30311853919875653,0.04653709833533934,5.175494660390541,0.0,37.17581635596027,20,780288
100,204800,1598.0498703640578,643.4769286085029,94.91437937872509,0.7802977882637001,0.31419771904712057,0.04634491180601811,5.144888231996447,0.0,37.58192403728519,25,780288
101,206848,1666.415497034729,617.1812805138593,126.86154352505253,0.8136794419114888,0.30135804712590786,0.06194411304934205,5.118873570812866,0.0,38.31572186996463,21,780288
102,208896,1810.8669553622294,677.1878524501196,138.21670896793864,0.8842123805479636,0.33065813107916,0.06748862742575129,5.105599173111841,0.0,39.02896511564416,23,780288
103,210944,1620.4554777507378,671.7761568545266,88.6741660407211,0.7912380262454775,0.3280157015891243,0.04329793263707085,5.067161860642955,0.0,39.45008167252666,22,780288
104,212992,1710.3654917796653,639.2018133404265,124.14305954885458,0.8351394002830397,0.3121102604201301,0.06061672829533915,5.0907922016922385,0.0,40.22624458563742,20,780288
105,215040,1665.9101540662298,680.8991308198117,63.22363897817843,0.8134326924151513,0.3324702787206112,0.030870917469813686,5.096713675418869,0.0,40.355303101718924,22,780288
106,217088,1608.87849117269,543.0741911831417,53.59784888832439,0.785585200767915,0.2651729449136434,0.026170824652502145,5.054271793691441,0.0,40.40339092186123,22,780288
107,219136,1620.801134077464,588.1432471686635,89.37279677148855,0.7914068037487617,0.28717931990657397,0.043639060923578395,5.0392764480784535,0.0,40.80499116767408,21,780288
108,221184,1685.7434506531895,542.6807635111179,82.31376352219726,0.8231169192642527,0.26498084155816304,0.04019226734482288,5.0251497363206,0.0,41.04136994977678,24,780288
109,223232,1622.7693804215958,481.6455251792428,140.2064505373919,0.7923678615339823,0.23517847909142714,0.06846018092646089,5.022751385578886,0.0,41.886183235056635,21,780288
110,225280,1702.360260580344,626.1281829644008,117.25103342053603,0.8312305959864961,0.30572665183808634,0.05725148116237111,5.03207968105562,0.0,42.49354718817643,23,780288
111,227328,1689.156079796783,602.6897627640924,107.597970610225,0.8247832420882729,0.2942821107246545,0.05253807158702393,5.033066523028538,0.0,42.83008616927417,22,780288
112,229376,1609.031988236846,501.1184735266952,106.14751295836815,0.7856601505062725,0.24468675465170664,0.0518298403117032,5.016635189764202,0.0,43.53754945339303,22,780288
113,231424,1659.6277723025282,543.7425239447709,68.18598577045007,0.8103651231945939,0.2654992792699077,0.033293938364477575,5.017301938962191,0.0,43.62647053612204,23,780288
114,233472,1652.903627352227,632.9625288643468,86.7820762813626,0.8070818492930796,0.30906373479704435,0.042374060684259085,5.02745191892609,0.0,43.97286302701567,22,780288
115,235520,1664.557289168361,580.6218583699817,113.49601911107868,0.8127721138517388,0.28350676678221765,0.05541797808158139,5.0134449866600335,0.0,44.45139702260026,20,780288
116,237568,1665.959120992688,555.6750657754276,66.53982724528558,0.8134566020472109,0.271325715710658,0.0324901500221121,4.975797144230455,0.0,44.8278438144659,22,780288
117,239616,1747.2987616696116,625.14048825111,96.26358790371532,0.85317322347149,0.3052443790288623,0.047003705031110996,4.9701916188932955,0.0,45.2314330766325,23,780288
118,241664,1762.221776666648,658.185428231141,178.10141025358607,0.8604598518880118,0.32137960362848683,0.08696357922538382,4.966826427495107,0.0,46.618586308197585,19,780288
119,243712,1654.117572210785,556.114607226964,83.40813349714901,0.8076745958060474,0.27154033556004104,0.04072662768415479,4.959325850941241,0.0,46.99778761583819,21,780288
120,245760,1568.4067317116471,560.3182656388755,100.21962692648165,0.7658235994685777,0.27359290314398216,0.04893536471019612,4.939385275123641,0.0,47.38338192630993,24,780288
121,247808,1638.9404470346728,651.5086600221313,98.0019549254779,0.8002638901536488,0.3181194629014313,0.04785251705345601,4.929561058524996,0.0,47.867164630732205,21,780288
122,249856,1658.4768411897512,609.5776624099495,138.66698811631832,0.8098031451121832,0.2976453429736082,0.06770849029117106,4.957297963555902,0.0,48.678204366358884,22,780288
123,251904,1736.3036798409576,655.1092868858309,98.54883196060689,0.8478045311723426,0.3198775814872221,0.04811954685576508,4.958919552853331,0.0,49.12453359147909,22,780288
124,253952,1654.8904428265018,490.65869096495646,76.41421928630761,0.8080519740363779,0.23957943894773265,0.03731163051089239,4.967559692217037,0.0,49.20484332866402,22,780288
125,256000,1529.5228131441816,553.0969368798285,45.59498311978315,0.7468373111055574,0.27006686371085376,0.022263175351456617,4.978481843601912,0.0,49.36215516825665,21,780288
126,258048,1708.610135440447,550.7625142974643,117.12730874885125,0.8342822926955308,0.26892700893430876,0.057191068725025024,4.9403968546539545,0.0,49.88864682724813,24,780288
127,260096,1648.7119185742083,598.1906292017752,54.80127790680003,0.8050351164913127,0.2920852681649293,0.026758436477929703,4.924604782834649,0.0,49.89575489588919,24,780288
128,262144,1682.8242204600228,600.7577868960893,84.36765466228975,0.8216915138964955,0.2933387631328561,0.04119514387807117,4.887417824007571,0.0,50.213164327388334,22,780288
129,264192,1590.309752651095,662.9369350773377,103.73400657469169,0.7765184339116675,0.3236996753307313,0.05065137039779868,4.871087885461748,0.0,50.66562991991932,23,780288
130,266240,1658.87076623956,545.9810252780503,113.70393217936996,0.8099954913279102,0.266592297499048,0.05551949813445799,4.830929693067446,0.0,51.275321417452815,20,780288
131,268288,1660.6778444163103,598.9365605392231,70.35417247457171,0.8108778537189015,0.29244949245079255,0.03435262327859947,4.847694197669625,0.0,51.47685242166801,24,780288
132,270336,1676.8533239131687,608.1022652827102,54.750077886101224,0.8187760370669769,0.2969249342200733,0.026733436467822863,4.893600939307362,0.0,51.50337080821126,23,780288
133,272384,1731.082197844361,728.597635328398,145.58753657683138,0.8452549794161919,0.35576056412519436,0.07108766434415595,4.9043287192471325,0.0,52.50967692673063,20,780288
134,274432,1640.2059911300457,530.1535370462518,60.12211442827339,0.8008818316064676,0.25886403176086514,0.029356501185680367,4.892990834778175,0.0,52.5611252997173,24,780288
135,276480,1749.187165219916,623.3539158157296,132.0237987543842,0.8540952955175372,0.3043720292068992,0.06446474548553915,4.913670192006975,0.0,53.46131626949222,19,780288
136,278528,1662.8863757089118,577.9494827102543,102.10245561129194,0.8119562381391171,0.28220189585461636,0.049854714653951145,4.896005858667195,0.0,54.07073735972737,20,780288
137,280576,1688.1834776583478,646.7662335299777,108.93726753936495,0.8243083387003651,0.31580382496580944,0.05319202516570554,4.91204967815429,0.0,54.611506908290835,22,780288
138,282624,1690.071542396437,530.0864030656569,110.57589765272415,0.8252302453107603,0.2588312514969028,0.053992137525744215,4.924815346719697,0.0,55.167173094248476,22,780288
139,284672,1529.0841117559646,703.3694117033073,64.497933784834,0.7466231014433421,0.3434420955582555,0.03149313173087598,4.911738810827956,0.0,55.27845544512852,23,780288
140,286720,1694.8147561702317,714.3132730964246,89.2814164072806,0.827546267661246,0.3487857778791136,0.04359444160511748,4.904469189001247,0.0,55.542820826203034,23,780288
141,288768,1708.145619074062,544.0041645512542,91.3773910769304,0.8340554780635069,0.2656270334722921,0.04461786673678242,4.870286921737716,0.0,55.97145927427891,22,780288
142,290816,1669.526110847215,618.189264277969,68.65957050800604,0.8151982963121167,0.30185022669822703,0.033525180912112325,4.829956401605159,0.0,56.135916542241176,23,780288
143,292864,1723.9411290693577,559.372586030001,98.30934811896311,0.8417681294283973,0.2731311455224614,0.04800261138621246,4.880114303901792,0.0,56.6188759194766,21,780288
144,294912,1670.2386091107765,668.0626986008963,77.6145308777312,0.8155461958548713,0.3262024895512189,0.03789772015514219,4.89036597753875,0.0,56.86560270423746,22,780288
145,296960,1615.8387835713063,588.4929621390794,103.43913766098942,0.7889837810406769,0.28735007916947236,0.05050739143602999,4.889606965938583,0.0,57.28982468670307,24,780288
146,299008,1661.8974149915043,583.4913175420957,93.84049501001205,0.8114733471638205,0.2849078698936014,0.045820554204107446,4.906490646069869,0.0,57.69835324208798,21,780288
147,301056,1675.1406786852563,627.6413331941064,88.47358975657119,0.8179397845142853,0.3064654947236848,0.043199994998325775,4.915507126133889,0.0,58.127010809029784,21,780288
148,303104,1705.8104477845059,670.6876387714714,98.29168977165209,0.8329152577072783,0.3274841986188825,0.047993989146314496,4.918408688623458,0.0,58.61355289293943,21,780288
149,305152,1678.1575674866383,598.3738807147174,90.2777993640004,0.8194128747493351,0.2921747464427331,0.04408095672070332,4.9360300281550735,0.0,58.76221625523503,22,780288
150,307200,1717.6055808873575,599.1532776819679,106.3362047438402,0.838674600042655,0.2925553113681484,0.05192197497257822,4.939642639597878,0.0,59.45229385331264,22,780288
151,309248,1633.6611464597188,488.8023750474745,90.50308944398526,0.7976861066697846,0.23867303469114967,0.04419096164257093,4.9193648006767035,0.0,59.962228141223754,20,780288
152,311296,1596.6809073270954,615.4603190237062,86.54884950703973,0.7796293492808083,0.30051773389829406,0.042260180423359245,4.917185163125396,0.0,60.23389930653347,24,780288
153,313344,1617.2822742835021,566.6854841374957,63.04194945604377,0.7896886104899913,0.27670189655151156,0.03078220188283387,4.960273873992264,0.0,60.30915849920851,23,780288
154,315392,1722.483100094617,654.7125521077758,75.88441583433497,0.8410562012180747,0.3196838633338749,0.037052937419108874,4.945234251441434,0.0,60.49960002143719,24,780288
155,317440,1766.5380100713935,592.4090149044457,84.48942304316907,0.8625673877301726,0.2892622143088114,0.0412546010952974,4.931825549108908,0.0,60.66228771999599,20,780288
156,319488,1708.482262171674,632.7235092383369,85.59660108475447,0.8342198545760127,0.3089470259952817,0.04179521537341527,4.93521973467432,0.0,61.13845090186495,23,780288
157,321536,1624.917682968974,591.7145192921943,143.3155457910794,0.7934168373871944,0.28892310512314173,0.06997829384330048,4.925044115865603,0.0,62.04555459761875,21,780288
158,323584,1651.8210356767183,643.0749177994713,146.28350989033265,0.8065532400765226,0.3140014247067731,0.07142749506363899,4.94295645551756,0.0,62.9400941169024,21,780288
159,325632,1687.3545838579416,641.4666778737267,85.1386659296056,0.8239036053993856,0.3132161513055306,0.04157161422344023,4.946577494731173,0.0,63.28491274190515,24,780288
160,327680,1655.4848392681133,454.9717927473022,68.96181349566744,0.8083422066738835,0.22215419567739364,0.03367276049593137,4.9208661541342735,0.0,63.433147557753884,23,780288
161,329728,1629.6192498979233,602.8667317632729,74.20876626735205,0.7957125243642204,0.2943685213687856,0.03623474915398049,4.920119866263121,0.0,63.630735810563955,23,780288
162,331776,1604.0128028193712,632.8941029665605,90.34836550026607,0.7832093763766461,0.30903032371414085,0.04411541284192679,4.905720497015864,0.0,63.97141612602721,20,780288
163,333824,1682.1832074518125,740.0932662246305,133.87392654546554,0.8213785192635803,0.36137366514874536,0.0653681281960281,4.866966570960358,0.0,64.80323572416299,21,780288
164,335872,1598.727690265077,546.8561994286938,78.33604236967912,0.7806287550122446,0.2670196286272919,0.03825002068831988,4.88300013076514,0.0,65.20116694718828,21,780288
165,337920,1613.083354502132,538.2292393383786,60.09236360761891,0.7876383566904941,0.2628072457706927,0.02934197441778267,4.900061833206564,0.0,65.25096180778645,23,780288
166,339968,1667.806218792532,519.8793063659541,58.657303769354975,0.814358505269791,0.25384731756150103,0.02864126160613036,4.86533663677983,0.0,65.35887251485165,22,780288
167,342016,1655.084862417135,554.3364539288297,80.87870865216618,0.8081469054771167,0.27067209664493636,0.03949155695906552,4.911813461687416,0.0,65.67957668333763,21,780288
168,344064,1624.3525792193336,644.9602469960437,118.78070677579485,0.7931409078219402,0.31492199560353695,0.05799839198036858,4.944906437303871,0.0,66.48033066530758,19,780288
